,dataset,feature,feature_importance
12339,ENCODE-TF,SIN3A_H1-hESC_hg19_1,0.0008878947329267068
12340,ENCODE-TF,SIN3A_H1-hESC_hg19_2,0.001098981238734287
12341,ENCODE-TF,SIN3A_H1-hESC_hg19_3,0.0010168990132171155
12342,ENCODE-TF,SIN3A_HCT116_hg19_1,0.0006000276613701562
12343,ENCODE-TF,SIN3A_HCT116_hg19_2,0.0006602244401971258
12344,ENCODE-TF,SIN3A_HepG2_hg19_1,0.0021456649554880886
12345,ENCODE-TF,SIN3A_HepG2_hg19_2,0.000725108982546519
12346,ENCODE-TF,SIN3A_K562_hg19_1,0.0006029381900556232
12347,ENCODE-TF,SIN3A_K562_hg19_2,-0.0006654610496358667
12348,ENCODE-TF,SIN3A_MCF-7_hg19_1,0.0012448241228037564
12349,ENCODE-TF,SIN3A_MCF-7_hg19_2,0.0012010921959020979
12350,ENCODE-TF,SIN3A_MEL cell line_mm9_1,0.001013204049195179
12351,ENCODE-TF,SIN3A_PFSK-1_hg19_1,0.001137731136085448
12352,ENCODE-TF,SIN3A_PFSK-1_hg19_2,0.0009582692777877158
12353,ENCODE-TF,SIN3A_Panc1_hg19_1,0.00015538389675807149
12354,ENCODE-TF,SIN3A_Panc1_hg19_2,0.0010385803120989056
12355,ENCODE-TF,SIN3A_SK-N-SH_hg19_1,0.0010141491219000061
12356,ENCODE-TF,SIN3A_SK-N-SH_hg19_2,0.00045219723688699385
12357,ENCODE-TF,SIRT6_H1-hESC_hg19_1,0.0005204412425662223
12358,ENCODE-TF,SIRT6_K562_hg19_1,-0.0004105377479555166
12359,ENCODE-TF,SIRT6_K562_hg19_2,2.5816013268369362e-05
12360,ENCODE-TF,SIX5_A549_hg19_1,-0.0011798492612246788
12361,ENCODE-TF,SIX5_A549_hg19_2,-0.0014138715111758876
12362,ENCODE-TF,SIX5_GM12878_hg19_1,-0.0012755927621301805
12363,ENCODE-TF,SIX5_GM12878_hg19_2,-0.0013362976497599491
12364,ENCODE-TF,SIX5_H1-hESC_hg19_1,-0.0013077612325294447
12365,ENCODE-TF,SIX5_H1-hESC_hg19_2,-0.000863916189832109
12366,ENCODE-TF,SIX5_K562_hg19_1,-0.0014602030095960765
12367,ENCODE-TF,SIX5_K562_hg19_2,-0.0013418723494869418
12368,ENCODE-TF,SIX5_K562_hg19_3,-0.0006031956148471272
12369,ENCODE-TF,SIX5_K562_hg19_4,-0.0016052682549062812
12370,ENCODE-TF,SMARCA4_HeLa-S3_hg19_1,8.823290393129051e-06
12371,ENCODE-TF,SMARCA4_K562_hg19_1,3.3874765072751755e-05
12372,ENCODE-TF,SMARCB1_HeLa-S3_hg19_1,-0.0002950062960122116
12373,ENCODE-TF,SMARCB1_K562_hg19_1,-3.875684779164249e-06
12374,ENCODE-TF,SMARCC1_HeLa-S3_hg19_1,-0.0001297028354599329
12375,ENCODE-TF,SMARCC2_HeLa-S3_hg19_1,0.0001687464822765415
12376,ENCODE-TF,SMC3_CH12.LX_mm9_1,0.0007628643782076537
12377,ENCODE-TF,SMC3_GM12878_hg19_1,-0.000995511222692182
12378,ENCODE-TF,SMC3_HeLa-S3_hg19_1,0.00010867906679408576
12379,ENCODE-TF,SMC3_HepG2_hg19_1,0.0005096078884560101
12380,ENCODE-TF,SMC3_K562_hg19_1,-0.001608779439119845
12381,ENCODE-TF,SMC3_MEL cell line_mm9_1,0.0006716808234867368
12382,ENCODE-TF,SMC3_SK-N-SH_hg19_1,-3.464915799150432e-05
12383,ENCODE-TF,SP1_A549_hg19_1,0.0004649050127998915
12384,ENCODE-TF,SP1_A549_hg19_2,0.0006631351911909299
12385,ENCODE-TF,SP1_GM12878_hg19_1,0.002306105841305422
12386,ENCODE-TF,SP1_GM12878_hg19_2,0.0008872603618134223
12387,ENCODE-TF,SP1_H1-hESC_hg19_1,0.0015784093203710706
12388,ENCODE-TF,SP1_H1-hESC_hg19_2,0.0018065484949749474
12389,ENCODE-TF,SP1_HCT116_hg19_1,0.0011873656820548771
12390,ENCODE-TF,SP1_HCT116_hg19_2,0.0010874739461575742
12391,ENCODE-TF,SP1_HepG2_hg19_1,0.0028101371578432184
12392,ENCODE-TF,SP1_HepG2_hg19_2,6.604581817440962e-05
12393,ENCODE-TF,SP1_K562_hg19_1,0.0006440372091897785
12394,ENCODE-TF,SP1_K562_hg19_2,0.0013051584858421235
12395,ENCODE-TF,SP2_H1-hESC_hg19_1,0.00042998531527317467
12396,ENCODE-TF,SP2_H1-hESC_hg19_2,0.00015298878110294378
12397,ENCODE-TF,SP2_HepG2_hg19_1,0.0003160958521120994
12398,ENCODE-TF,SP2_HepG2_hg19_2,0.0006480451563631746
12399,ENCODE-TF,SP2_K562_hg19_1,0.00034850172071551887
12400,ENCODE-TF,SP2_K562_hg19_2,0.0003696684583367261
12401,ENCODE-TF,SP4_H1-hESC_hg19_1,0.0005905395348845311
12402,ENCODE-TF,SP4_H1-hESC_hg19_2,0.0005990085899941474
12403,ENCODE-TF,SPI1_GM12878_hg19_1,0.0015875013043194924
12404,ENCODE-TF,SPI1_GM12878_hg19_2,0.002170004906574677
12405,ENCODE-TF,SPI1_GM12878_hg19_3,0.0013974792479571952
12406,ENCODE-TF,SPI1_GM12891_hg19_1,0.0021805825282403195
12407,ENCODE-TF,SPI1_GM12891_hg19_2,0.0011885620950716316
12408,ENCODE-TF,SPI1_HL-60_hg19_1,0.001609159918274466
12409,ENCODE-TF,SPI1_HL-60_hg19_2,0.0012706760476509573
12410,ENCODE-TF,SPI1_K562_hg19_1,0.0013794349717068314
12411,ENCODE-TF,SPI1_K562_hg19_2,0.0013273388625177917
12412,ENCODE-TF,SREBF1_GM12878_hg19_1,-6.328545515787165e-05
12413,ENCODE-TF,SREBF1_HepG2_hg19_1,0.00019670854309378305
12414,ENCODE-TF,SREBF1_HepG2_hg19_2,2.5996217321519694e-05
12415,ENCODE-TF,SREBF2_GM12878_hg19_1,-0.00015299959722262505
12416,ENCODE-TF,SREBF2_HepG2_hg19_1,5.558253383646227e-05
12417,ENCODE-TF,SRF_ECC-1_hg19_1,-0.0006864992383812458
12418,ENCODE-TF,SRF_ECC-1_hg19_2,-0.00014265593900412933
12419,ENCODE-TF,SRF_GM12878_hg19_1,5.320824083906051e-06
12420,ENCODE-TF,SRF_GM12878_hg19_2,0.00016644400503239276
12421,ENCODE-TF,SRF_GM12878_hg19_3,8.445012333553205e-05
12422,ENCODE-TF,SRF_GM12878_hg19_4,0.00015568286318171448
12423,ENCODE-TF,SRF_H1-hESC_hg19_1,7.067966396575234e-05
12424,ENCODE-TF,SRF_H1-hESC_hg19_2,-0.00012908392964279352
12425,ENCODE-TF,SRF_HCT116_hg19_1,0.0002410573812352469
12426,ENCODE-TF,SRF_HCT116_hg19_2,0.0001328998936357649
12427,ENCODE-TF,SRF_HepG2_hg19_1,0.00023430680277933117
12428,ENCODE-TF,SRF_HepG2_hg19_2,0.0003669430943417162
12429,ENCODE-TF,SRF_K562_hg19_1,-0.00021248605416860773
12430,ENCODE-TF,SRF_K562_hg19_2,-0.00015961188995024684
12431,ENCODE-TF,SRF_MCF-7_hg19_1,0.0001836279379196686
12432,ENCODE-TF,SRF_MCF-7_hg19_2,-9.669429421799814e-05
12433,ENCODE-TF,SRF_myocyte_mm9_1,0.0002774926374081617
12434,ENCODE-TF,STAT1_GM12878_hg19_1,-0.00040945577093283675
12435,ENCODE-TF,STAT1_HeLa-S3_hg19_1,6.41048057691334e-05
12436,ENCODE-TF,STAT1_K562_hg19_1,-1.534247870867565e-05
12437,ENCODE-TF,STAT1_K562_hg19_2,-3.205813577264209e-05
12438,ENCODE-TF,STAT1_K562_hg19_3,7.702066293960521e-05
12439,ENCODE-TF,STAT1_K562_hg19_4,2.6189271391557196e-05
12440,ENCODE-TF,STAT2_K562_hg19_1,6.922981660489657e-05
12441,ENCODE-TF,STAT2_K562_hg19_2,9.976736960519021e-05
12442,ENCODE-TF,STAT3_GM12878_hg19_1,0.0005721822150084321
12443,ENCODE-TF,STAT3_HeLa-S3_hg19_1,0.0004540482023988954
12444,ENCODE-TF,STAT3_MCF 10A_hg19_1,0.0004376051176815286
12445,ENCODE-TF,STAT3_MCF 10A_hg19_2,-3.907462244587845e-05
12446,ENCODE-TF,STAT3_MCF 10A_hg19_3,0.00010648160646531675
12447,ENCODE-TF,STAT5A_GM12878_hg19_1,0.001042815613693007
12448,ENCODE-TF,STAT5A_GM12878_hg19_2,0.0008973599332045566
12449,ENCODE-TF,STAT5A_K562_hg19_1,-0.00027027157279325737
12450,ENCODE-TF,STAT5A_K562_hg19_2,4.462538121082678e-05
12451,ENCODE-TF,SUPT20H_GM12878_hg19_1,-0.00014405339130857365
12452,ENCODE-TF,SUPT20H_HeLa-S3_hg19_1,-0.00015594776955371573
12453,ENCODE-TF,SUZ12_H1-hESC_hg19_1,0.0008982430094400454
12454,ENCODE-TF,SUZ12_H1-hESC_hg19_2,0.0003628124197481612
12455,ENCODE-TF,SUZ12_K562_hg19_1,0.0005647813161530407
12456,ENCODE-TF,SUZ12_NT2-D1_hg19_1,0.0002447802568951379
12457,ENCODE-TF,TAF1_A549_hg19_1,0.00026806291073709014
12458,ENCODE-TF,TAF1_A549_hg19_2,-0.00048352860159804357
12459,ENCODE-TF,TAF1_ECC-1_hg19_1,-0.0006151147263667774
12460,ENCODE-TF,TAF1_ECC-1_hg19_2,-0.0005118697957892129
12461,ENCODE-TF,TAF1_GM12878_hg19_1,0.0016814769452966484
12462,ENCODE-TF,TAF1_GM12878_hg19_2,0.0010124083856905518
12463,ENCODE-TF,TAF1_GM12891_hg19_1,0.0016247367010870295
12464,ENCODE-TF,TAF1_GM12891_hg19_2,0.0014102085601461981
12465,ENCODE-TF,TAF1_GM12892_hg19_1,0.0014854131582655054
12466,ENCODE-TF,TAF1_GM12892_hg19_2,0.0008901095403855221
12467,ENCODE-TF,TAF1_H1-hESC_hg19_1,0.0006675470115242678
12468,ENCODE-TF,TAF1_H1-hESC_hg19_2,0.0006344838538451613
12469,ENCODE-TF,TAF1_HeLa-S3_hg19_1,0.000605980311574945
12470,ENCODE-TF,TAF1_HeLa-S3_hg19_2,0.0005535015528162399
12471,ENCODE-TF,TAF1_HepG2_hg19_1,-9.536556331079832e-05
12472,ENCODE-TF,TAF1_HepG2_hg19_2,-8.976149507428595e-05
12473,ENCODE-TF,TAF1_K562_hg19_1,-0.0013387776752644715
12474,ENCODE-TF,TAF1_K562_hg19_2,-0.0012912824321959962
12475,ENCODE-TF,TAF1_MCF-7_hg19_1,-0.0001819779093054855
12476,ENCODE-TF,TAF1_MCF-7_hg19_2,0.00010030637180983249
12477,ENCODE-TF,TAF1_PFSK-1_hg19_1,-0.0002972219004789018
12478,ENCODE-TF,TAF1_PFSK-1_hg19_2,-7.123043730524254e-05
12479,ENCODE-TF,TAF1_SK-N-SH_hg19_1,-0.00010837550281633934
12480,ENCODE-TF,TAF1_SK-N-SH_hg19_2,0.00021468649647216715
12481,ENCODE-TF,TAF1_neural cell_hg19_1,-0.0004901076130003798
12482,ENCODE-TF,TAF1_neural cell_hg19_2,-9.012449882905412e-05
12483,ENCODE-TF,TAF7_H1-hESC_hg19_1,0.0001810651206571748
12484,ENCODE-TF,TAF7_H1-hESC_hg19_2,0.0005829608378919312
12485,ENCODE-TF,TAF7_K562_hg19_1,-0.0001899628257920587
12486,ENCODE-TF,TAF7_K562_hg19_2,-0.00012333941340271753
12487,ENCODE-TF,TAL1_G1E-ER4_mm9_1,0.000259280833072056
12488,ENCODE-TF,TAL1_G1E-ER4_mm9_2,0.0002717087536467118
12489,ENCODE-TF,TAL1_G1E-ER4_mm9_3,0.00012491206098365614
12490,ENCODE-TF,TAL1_G1E_mm9_1,0.00033004643133311085
12491,ENCODE-TF,TAL1_G1E_mm9_2,0.00027170047257213577
12492,ENCODE-TF,TAL1_G1E_mm9_3,0.00033727427800044367
12493,ENCODE-TF,TAL1_K562_hg19_1,-0.0011967633877879354
12494,ENCODE-TF,TAL1_MEL cell line_mm9_1,0.0006528652888255951
12495,ENCODE-TF,TAL1_MEL cell line_mm9_2,0.0005592755996471741
12496,ENCODE-TF,TAL1_MEL cell line_mm9_3,0.0006329629328827059
12497,ENCODE-TF,TAL1_erythroblast_mm9_1,0.0002753399341920839
12498,ENCODE-TF,TAL1_erythroblast_mm9_2,0.0001531305612905951
12499,ENCODE-TF,TAL1_erythroblast_mm9_3,0.00026530754228210523
12500,ENCODE-TF,TAL1_erythroblast_mm9_4,0.00022554792002447136
12501,ENCODE-TF,TAL1_megakaryocyte_mm9_1,0.00013465019875307096
12502,ENCODE-TF,TAL1_megakaryocyte_mm9_2,0.00013178142470137452
12503,ENCODE-TF,TAL1_megakaryocyte_mm9_3,3.372458598534957e-05
12504,ENCODE-TF,TAL1_megakaryocyte_mm9_4,6.990313387073985e-05
12505,ENCODE-TF,TAL1_megakaryocyte_mm9_5,0.00010181129036597805
12506,ENCODE-TF,TBL1XR1_GM12878_hg19_1,-0.000412443208706227
12507,ENCODE-TF,TBL1XR1_K562_hg19_1,-0.0016783730575920873
12508,ENCODE-TF,TBL1XR1_K562_hg19_2,-0.0016797973376759278
12509,ENCODE-TF,TBP_CH12.LX_mm9_1,0.0009129743708754998
12510,ENCODE-TF,TBP_GM12878_hg19_1,0.0004861082988215894
12511,ENCODE-TF,TBP_H1-hESC_hg19_1,0.0007101983108395601
12512,ENCODE-TF,TBP_HeLa-S3_hg19_1,0.00038878510125959397
12513,ENCODE-TF,TBP_HepG2_hg19_1,9.143849434548686e-05
12514,ENCODE-TF,TBP_K562_hg19_1,-0.0015455133098727536
12515,ENCODE-TF,TBP_MEL cell line_mm9_1,0.00038351215907036964
12516,ENCODE-TF,TCF12_A549_hg19_1,-0.0013674293503475408
12517,ENCODE-TF,TCF12_A549_hg19_2,0.00030292682880952906
12518,ENCODE-TF,TCF12_ECC-1_hg19_1,-0.0006823900266252292
12519,ENCODE-TF,TCF12_ECC-1_hg19_2,-0.0010740134979595028
12520,ENCODE-TF,TCF12_GM12878_hg19_1,0.0007008138821667262
12521,ENCODE-TF,TCF12_GM12878_hg19_2,0.0005734303359694528
12522,ENCODE-TF,TCF12_H1-hESC_hg19_1,-5.12100957448337e-05
12523,ENCODE-TF,TCF12_H1-hESC_hg19_2,0.0001723741823414967
12524,ENCODE-TF,TCF12_HepG2_hg19_1,0.000641305398301646
12525,ENCODE-TF,TCF12_HepG2_hg19_2,5.1968779087005224e-05
12526,ENCODE-TF,TCF12_MCF-7_hg19_1,0.0001402234720710803
12527,ENCODE-TF,TCF12_MCF-7_hg19_2,0.00011087878687937816
12528,ENCODE-TF,TCF12_SK-N-SH_hg19_1,0.00020389034251874246
12529,ENCODE-TF,TCF12_SK-N-SH_hg19_2,0.0001597006942869765
12530,ENCODE-TF,TCF12_myocyte_mm9_1,-0.0002790967687270062
12531,ENCODE-TF,TCF3_GM12878_hg19_1,0.0006264552677136648
12532,ENCODE-TF,TCF3_GM12878_hg19_2,0.001479690647316813
12533,ENCODE-TF,TCF3_myocyte_mm9_1,-0.0004430080613535715
12534,ENCODE-TF,TCF7L2_HCT116_hg19_1,-4.5302382473142426e-05
12535,ENCODE-TF,TCF7L2_HEK293_hg19_1,0.0007078426335475538
12536,ENCODE-TF,TCF7L2_HeLa-S3_hg19_1,0.00035925170213586556
12537,ENCODE-TF,TCF7L2_HeLa-S3_hg19_2,0.0002600181231123645
12538,ENCODE-TF,TCF7L2_HepG2_hg19_1,0.0003285210822439422
12539,ENCODE-TF,TCF7L2_MCF-7_hg19_1,0.0008977558717342121
12540,ENCODE-TF,TCF7L2_Panc1_hg19_1,0.0002681925927946041
12541,ENCODE-TF,TEAD4_A549_hg19_1,-0.0003508255332957274
12542,ENCODE-TF,TEAD4_A549_hg19_2,-6.954116674513057e-05
12543,ENCODE-TF,TEAD4_ECC-1_hg19_1,-0.0012165031496709498
12544,ENCODE-TF,TEAD4_ECC-1_hg19_2,-0.0012860936519547513
12545,ENCODE-TF,TEAD4_H1-hESC_hg19_1,-0.0001779904864091468
12546,ENCODE-TF,TEAD4_H1-hESC_hg19_2,-0.0002065444752953069
12547,ENCODE-TF,TEAD4_HCT116_hg19_1,3.410990321561808e-05
12548,ENCODE-TF,TEAD4_HCT116_hg19_2,-7.163501404344898e-06
12549,ENCODE-TF,TEAD4_HepG2_hg19_1,0.0009814073620768447
12550,ENCODE-TF,TEAD4_HepG2_hg19_2,0.00011128493062967577
12551,ENCODE-TF,TEAD4_K562_hg19_1,-0.00043685785869782934
12552,ENCODE-TF,TEAD4_K562_hg19_2,-0.0012146056067814247
12553,ENCODE-TF,TEAD4_MCF-7_hg19_1,7.445700193566115e-05
12554,ENCODE-TF,TEAD4_MCF-7_hg19_2,0.00011630801024753717
12555,ENCODE-TF,TEAD4_SK-N-SH_hg19_1,-0.00015649241177250584
12556,ENCODE-TF,TEAD4_SK-N-SH_hg19_2,7.31969074736503e-07
12557,ENCODE-TF,TFAP2A_HeLa-S3_hg19_1,8.813617754156817e-05
12558,ENCODE-TF,TFAP2C_HeLa-S3_hg19_1,0.00029301149869332777
12559,ENCODE-TF,THAP1_K562_hg19_1,-0.0007638550225614715
12560,ENCODE-TF,THAP1_K562_hg19_2,-0.0006440187679502627
12561,ENCODE-TF,TRIM28_HEK293_hg19_1,0.0002798324176602821
12562,ENCODE-TF,TRIM28_K562_hg19_1,-0.0003336570195631088
12563,ENCODE-TF,TRIM28_K562_hg19_2,0.00010872550504425905
12564,ENCODE-TF,TRIM28_K562_hg19_3,-0.0002920244490656874
12565,ENCODE-TF,TRIM28_U2OS_hg19_1,1.6994825129860915e-05
12566,ENCODE-TF,UBTF_CH12.LX_mm9_1,0.0003240206827960886
12567,ENCODE-TF,UBTF_K562_hg19_1,-0.0013269384339322028
12568,ENCODE-TF,UBTF_K562_hg19_2,-0.00082625087105884
12569,ENCODE-TF,UBTF_MEL cell line_mm9_1,-0.0005730283120604293
12570,ENCODE-TF,USF1_A549_hg19_1,-0.0015580598252997165
12571,ENCODE-TF,USF1_A549_hg19_2,-0.001161568613567168
12572,ENCODE-TF,USF1_A549_hg19_3,-0.001495729004579992
12573,ENCODE-TF,USF1_A549_hg19_4,-0.0016133776657802983
12574,ENCODE-TF,USF1_A549_hg19_5,-0.0010781580878569627
12575,ENCODE-TF,USF1_A549_hg19_6,-0.0015588459788397132
12576,ENCODE-TF,USF1_C2C12_mm9_1,0.0001243202500907639
12577,ENCODE-TF,USF1_ECC-1_hg19_1,-0.0017819062872544847
12578,ENCODE-TF,USF1_ECC-1_hg19_2,-0.0017245807281072686
12579,ENCODE-TF,USF1_GM12878_hg19_1,-0.0003987985155008547
12580,ENCODE-TF,USF1_GM12878_hg19_2,-0.0003968697928926497
12581,ENCODE-TF,USF1_H1-hESC_hg19_1,-0.0009621822000744872
12582,ENCODE-TF,USF1_H1-hESC_hg19_2,-0.0010489404064600854
12583,ENCODE-TF,USF1_HCT116_hg19_1,-0.0003243549343129641
12584,ENCODE-TF,USF1_HCT116_hg19_2,-0.0003960645968481715
12585,ENCODE-TF,USF1_HepG2_hg19_1,-0.0004614943500879302
12586,ENCODE-TF,USF1_HepG2_hg19_2,-0.0007167815862621173
12587,ENCODE-TF,USF1_K562_hg19_1,-0.001568520659752359
12588,ENCODE-TF,USF1_K562_hg19_2,-0.0010085070272706238
12589,ENCODE-TF,USF1_SK-N-SH_hg19_1,-0.001028631430709043
12590,ENCODE-TF,USF1_SK-N-SH_hg19_2,-0.0007108699097100929
12591,ENCODE-TF,USF1_SK-N-SH_hg19_3,-0.0002532942786072704
12592,ENCODE-TF,USF1_SK-N-SH_hg19_4,-0.0016481510986299853
12593,ENCODE-TF,USF1_myocyte_mm9_1,1.9580884349774182e-05
12594,ENCODE-TF,USF2_CH12.LX_mm9_1,0.0007375907609457411
12595,ENCODE-TF,USF2_GM12878_hg19_1,-0.0007424756167274121
12596,ENCODE-TF,USF2_H1-hESC_hg19_1,-3.9566516997774e-05
12597,ENCODE-TF,USF2_HeLa-S3_hg19_1,-0.00013792165227455213
12598,ENCODE-TF,USF2_HepG2_hg19_1,-0.0002538520903631688
12599,ENCODE-TF,USF2_K562_hg19_1,-0.0002156554765613052
12600,ENCODE-TF,USF2_MEL cell line_mm9_1,0.0002511163568947398
12601,ENCODE-TF,USF2_MEL cell line_mm9_2,7.007430549508216e-05
12602,ENCODE-TF,WHSC1_K562_hg19_1,-9.906922996495165e-05
12603,ENCODE-TF,WRNIP1_GM12878_hg19_1,-0.0002670766420635155
12604,ENCODE-TF,XRCC4_K562_hg19_1,5.753263406249684e-06
12605,ENCODE-TF,YY1_A549_hg19_1,-0.0006786557598528166
12606,ENCODE-TF,YY1_A549_hg19_2,-0.0018882866631489772
12607,ENCODE-TF,YY1_ECC-1_hg19_1,-0.001456743057124742
12608,ENCODE-TF,YY1_ECC-1_hg19_2,-0.000988518747421012
12609,ENCODE-TF,YY1_GM12878_hg19_1,-4.5781957475136564e-05
12610,ENCODE-TF,YY1_GM12878_hg19_2,-7.570673760076086e-05
12611,ENCODE-TF,YY1_GM12878_hg19_3,-0.00015549410541009255
12612,ENCODE-TF,YY1_GM12891_hg19_1,-0.0011213672732850498
12613,ENCODE-TF,YY1_GM12891_hg19_2,-1.3309181046449185e-05
12614,ENCODE-TF,YY1_GM12892_hg19_1,0.00013761217350401314
12615,ENCODE-TF,YY1_GM12892_hg19_2,-0.0010189009361976583
12616,ENCODE-TF,YY1_H1-hESC_hg19_1,-0.0005532556902302432
12617,ENCODE-TF,YY1_H1-hESC_hg19_2,-0.0003922879586249527
12618,ENCODE-TF,YY1_HCT116_hg19_1,-0.0015785365019200476
12619,ENCODE-TF,YY1_HCT116_hg19_2,-0.0004872453430854191
12620,ENCODE-TF,YY1_HepG2_hg19_1,-4.135602320562404e-06
12621,ENCODE-TF,YY1_HepG2_hg19_2,-0.000986661756021259
12622,ENCODE-TF,YY1_K562_hg19_1,-0.0012810958160587454
12623,ENCODE-TF,YY1_K562_hg19_2,-0.0011298639746747242
12624,ENCODE-TF,YY1_K562_hg19_3,-0.0015226537790049735
12625,ENCODE-TF,YY1_K562_hg19_4,-0.0012064778357457075
12626,ENCODE-TF,YY1_K562_hg19_5,-0.0016080027200811688
12627,ENCODE-TF,YY1_NT2-D1_hg19_1,-0.001535017383117634
12628,ENCODE-TF,YY1_SK-N-SH_hg19_1,-0.00044131791783527067
12629,ENCODE-TF,YY1_SK-N-SH_hg19_2,-0.0003931918466063823
12630,ENCODE-TF,YY1_SK-N-SH_hg19_3,-0.0015695699266028195
12631,ENCODE-TF,YY1_SK-N-SH_hg19_4,-0.001350073908164775
12632,ENCODE-TF,ZBTB33_A549_hg19_1,-0.001215505849982412
12633,ENCODE-TF,ZBTB33_A549_hg19_2,-0.0013969354208862718
12634,ENCODE-TF,ZBTB33_GM12878_hg19_1,8.345901029901457e-05
12635,ENCODE-TF,ZBTB33_GM12878_hg19_2,0.00015556060096325963
12636,ENCODE-TF,ZBTB33_HCT116_hg19_1,-0.0007103256744541409
12637,ENCODE-TF,ZBTB33_HCT116_hg19_2,-0.0001653669604571976
12638,ENCODE-TF,ZBTB33_HepG2_hg19_1,2.2089260574287833e-05
12639,ENCODE-TF,ZBTB33_HepG2_hg19_2,5.831663523676513e-05
12640,ENCODE-TF,ZBTB33_HepG2_hg19_3,-3.773390949766673e-05
12641,ENCODE-TF,ZBTB33_HepG2_hg19_4,-5.905083788909208e-05
12642,ENCODE-TF,ZBTB33_K562_hg19_1,2.988017361943421e-05
12643,ENCODE-TF,ZBTB33_K562_hg19_2,0.00010230570363499943
12644,ENCODE-TF,ZBTB33_SK-N-SH_hg19_1,-0.00022861230384205248
12645,ENCODE-TF,ZBTB33_SK-N-SH_hg19_2,-0.00014487411383306862
12646,ENCODE-TF,ZBTB7A_ECC-1_hg19_1,-0.0008883694873139619
12647,ENCODE-TF,ZBTB7A_ECC-1_hg19_2,-0.0008585683512880944
12648,ENCODE-TF,ZBTB7A_HepG2_hg19_1,-0.00040487326491749564
12649,ENCODE-TF,ZBTB7A_HepG2_hg19_2,-0.0001310610187926329
12650,ENCODE-TF,ZBTB7A_K562_hg19_1,-0.0011436466334308819
12651,ENCODE-TF,ZBTB7A_K562_hg19_2,-0.0005783438207530146
12652,ENCODE-TF,ZC3H11A_CH12.LX_mm9_1,0.00016907581411952337
12653,ENCODE-TF,ZC3H11A_ES-E14_mm9_1,5.328625592498009e-05
12654,ENCODE-TF,ZC3H11A_K562_hg19_1,-0.0016246268585925676
12655,ENCODE-TF,ZC3H11A_MEL cell line_mm9_1,5.645442141038946e-05
12656,ENCODE-TF,ZEB1_GM12878_hg19_1,-0.00032179012626443686
12657,ENCODE-TF,ZEB1_GM12878_hg19_2,7.964407951288361e-05
12658,ENCODE-TF,ZEB1_HepG2_hg19_1,-0.00011166768363962591
12659,ENCODE-TF,ZEB1_HepG2_hg19_2,-9.435796918119636e-06
12660,ENCODE-TF,ZKSCAN1_CH12.LX_mm9_1,0.000191357177445219
12661,ENCODE-TF,ZKSCAN1_HeLa-S3_hg19_1,0.00012636064330454419
12662,ENCODE-TF,ZKSCAN1_MEL cell line_mm9_1,2.8621612664182735e-05
12663,ENCODE-TF,ZMIZ1_CH12.LX_mm9_1,0.0015896526163486188
12664,ENCODE-TF,ZMIZ1_K562_hg19_1,-0.0015886067020759722
12665,ENCODE-TF,ZMIZ1_MEL cell line_mm9_1,0.0006573182133042666
12666,ENCODE-TF,ZNF143_GM12878_hg19_1,-0.0006361527590023645
12667,ENCODE-TF,ZNF143_H1-hESC_hg19_1,0.0003917900460682716
12668,ENCODE-TF,ZNF143_HeLa-S3_hg19_1,-0.0002537470185604809
12669,ENCODE-TF,ZNF143_K562_hg19_1,-0.0014495798270446416
12670,ENCODE-TF,ZNF217_MCF-7_hg19_1,0.0004869219978336698
12671,ENCODE-TF,ZNF263_HEK293_hg19_1,0.00037027861436714644
12672,ENCODE-TF,ZNF263_K562_hg19_1,-8.528110850116007e-05
12673,ENCODE-TF,ZNF274_GM08714_hg19_1,-1.7874535301542888e-05
12674,ENCODE-TF,ZNF274_GM12878_hg19_1,1.6706658408964992e-05
12675,ENCODE-TF,ZNF274_H1-hESC_hg19_1,-2.015525169655579e-05
12676,ENCODE-TF,ZNF274_HeLa-S3_hg19_1,-1.2115748824483544e-06
12677,ENCODE-TF,ZNF274_HepG2_hg19_1,-6.866253688167892e-07
12678,ENCODE-TF,ZNF274_K562_hg19_1,-3.829536989981864e-05
12679,ENCODE-TF,ZNF274_K562_hg19_2,-5.856217489905806e-06
12680,ENCODE-TF,ZNF274_NT2-D1_hg19_1,-2.02403640047761e-05
12681,ENCODE-TF,ZNF384_CH12.LX_mm9_1,0.0002787763168916881
12682,ENCODE-TF,ZNF384_ES-E14_mm9_1,6.6790955688675525e-06
12683,ENCODE-TF,ZNF384_GM12878_hg19_1,-9.246878670093775e-05
12684,ENCODE-TF,ZNF384_K562_hg19_1,-0.0013237028026881206
12685,ENCODE-TF,ZNF384_MEL cell line_mm9_1,0.00011304725921022318
12686,ENCODE-TF,ZZZ3_GM12878_hg19_1,-0.0002430366804440092
12687,ENCODE-TF,ZZZ3_HeLa-S3_hg19_1,-0.00011693648409196436
12688,ENCODE-TF,eGFP-FOS_K562_hg19_1,0.0005481228395493791
12689,ENCODE-TF,eGFP-GATA2_K562_hg19_1,-0.00022676616190319014
12690,ENCODE-TF,eGFP-HDAC8_K562_hg19_1,-0.0009139368507206616
12691,ENCODE-TF,eGFP-JUNB_K562_hg19_1,-0.0007362996528200971
12692,ENCODE-TF,eGFP-JUND_K562_hg19_1,-0.0008410625324205913
12693,ENCODE-TF,eGFP-NR4A1_K562_hg19_1,-0.00018920374339218598
